id;Название;Кол-во фото;Файлы (через |);Оригинальные URL (через |)
346436222402;Shine Systems Hybrid Pad - гибридный полировальный круг, 130 мм;2;images/346436222402_1.jpg|images/346436222402_2.jpg;https://static.tildacdn.com/stor6566-3266-4064-b037-363662326161/84788902.jpg|https://static.tildacdn.com/stor3735-6237-4662-a132-343630333836/92812103.jpg
202441643602;Shine Systems Hybrid Pad - гибридный полировальный круг, 155 мм;2;images/202441643602_1.jpg|images/202441643602_2.jpg;https://static.tildacdn.com/stor6638-6262-4564-b566-633761363035/63174364.jpg|https://static.tildacdn.com/stor6231-6139-4434-a433-356535643036/74253231.jpg
665411324852;Shine Systems Hybrid Pad - гибридный полировальный круг, 75 мм;2;images/665411324852_1.jpg|images/665411324852_2.jpg;https://static.tildacdn.com/stor6561-6333-4135-a337-663632613661/15814760.jpg|https://static.tildacdn.com/stor6531-3864-4963-b836-343338643531/69040536.jpg
512380686482;Shine Systems Lila Wool Pad - полировальный круг из лилового меха, 130 мм;2;images/512380686482_1.jpg|images/512380686482_2.jpg;https://static.tildacdn.com/stor3035-3737-4635-b538-663763623364/61200490.jpg|https://static.tildacdn.com/stor6161-6436-4163-a237-653130373532/45781825.jpg
413537827722;Shine Systems Lila Wool Pad - полировальный круг из лилового меха, 155 мм;2;images/413537827722_1.jpg|images/413537827722_2.jpg;https://static.tildacdn.com/stor3338-3936-4631-a264-356634623564/75847030.jpg|https://static.tildacdn.com/stor3132-6539-4565-b438-346561656137/74323866.jpg
599890459652;Shine Systems Lila Wool Pad - полировальный круг из лилового меха, 75 мм;2;images/599890459652_1.jpg|images/599890459652_2.jpg;https://static.tildacdn.com/stor3133-6430-4463-b564-386136666634/80304522.jpg|https://static.tildacdn.com/stor6562-3664-4130-a461-383166333163/57926019.jpg
363130465472;Shine Systems Microfiber Pad - полировальный круг из микрофибры, 130 мм;2;images/363130465472_1.jpg|images/363130465472_2.jpg;https://static.tildacdn.com/stor3038-6631-4234-b738-393863356561/40896963.jpg|https://static.tildacdn.com/stor6336-3961-4236-b631-336439306439/39149828.jpg
976319403032;Shine Systems Microfiber Pad - полировальный круг из микрофибры, 155 мм;2;images/976319403032_1.jpg|images/976319403032_2.jpg;https://static.tildacdn.com/stor6166-3436-4430-b335-313563616133/11264720.jpg|https://static.tildacdn.com/stor3133-3535-4030-b762-373465653862/11135882.jpg
450916741772;Shine Systems Microfiber Pad - полировальный круг из микрофибры, 75 мм;2;images/450916741772_1.jpg|images/450916741772_2.jpg;https://static.tildacdn.com/stor6135-3430-4834-b337-383633326561/56585556.jpg|https://static.tildacdn.com/stor3534-6263-4365-b838-316562343331/11940623.jpg
488825695152;Shine Systems Microfiber Pad Set - комплект микрофибровых кругов 30 мм, 5 шт;2;images/488825695152_1.jpg|images/488825695152_2.jpg;https://static.tildacdn.com/stor3232-3532-4933-b338-393835343439/30256652.jpg|https://static.tildacdn.com/stor3232-6566-4162-a634-363936636332/27271999.jpg
123421274512;Shine Systems Microfiber Pad Set - комплект микрофибровых кругов 50 мм, 3 шт;2;images/123421274512_1.jpg|images/123421274512_2.jpg;https://static.tildacdn.com/stor6435-3834-4737-a362-616639383565/87122020.jpg|https://static.tildacdn.com/stor3832-6539-4564-b065-386534386463/11773098.jpg
116057172002;Shine Systems Nano Polisher Pad Set - набор мини-падов для iBrid, 30 мм 7шт;2;images/116057172002_1.jpg|images/116057172002_2.jpg;https://static.tildacdn.com/stor3963-3538-4264-b438-643136353830/71273722.jpg|https://static.tildacdn.com/stor3638-3336-4561-b237-663435393937/70686540.jpg
983857304752;Shine Systems Nano Polisher Pad Set - набор мини-падов для iBrid, 50 мм 7шт;2;images/983857304752_1.jpg|images/983857304752_2.jpg;https://static.tildacdn.com/stor6131-3137-4165-a466-353564363239/96524822.jpg|https://static.tildacdn.com/stor3632-3931-4564-b831-333564333832/98335737.jpg
672717574342;Shine Systems Pad Cleaning Brush - щетка для чистки полировальных кругов;1;images/672717574342_1.jpg;https://static.tildacdn.com/stor6633-3138-4339-b537-613437353037/12505668.jpg
964029117892;Shine Systems PadCleaner - очиститель полировальных кругов, 750 мл;1;images/964029117892_1.jpg;https://static.tildacdn.com/stor6436-6633-4231-a362-313439623339/50683742.jpg
451892608082;Shine Systems RO Foam Pad Green - полировальный круг твердый зеленый, 130 мм;2;images/451892608082_1.jpg|images/451892608082_2.jpg;https://static.tildacdn.com/stor3462-3433-4230-b566-323561643865/50991154.jpg|https://static.tildacdn.com/stor3962-3261-4565-b966-316132303637/51940316.jpg
664545244152;Shine Systems RO Foam Pad Green - полировальный круг твердый зеленый, 155 мм;2;images/664545244152_1.jpg|images/664545244152_2.jpg;https://static.tildacdn.com/stor3533-3537-4235-a636-343333326532/18695943.jpg|https://static.tildacdn.com/stor3736-3965-4833-b037-343662313437/39083988.jpg
727227671242;Shine Systems RO Foam Pad Green - полировальный круг твердый зеленый, 75 мм;2;images/727227671242_1.jpg|images/727227671242_2.jpg;https://static.tildacdn.com/stor3337-3938-4539-a663-316533656466/66872296.jpg|https://static.tildacdn.com/stor3366-3839-4437-b132-323661386564/51173185.jpg
805254652852;Shine Systems RO Foam Pad Orange - полировальный круг мягкий оранжевый, 130 мм;2;images/805254652852_1.jpg|images/805254652852_2.jpg;https://static.tildacdn.com/stor3034-6566-4635-b066-366231316235/75485121.jpg|https://static.tildacdn.com/stor3538-6565-4336-b163-386139633839/47860531.jpg
782415094322;Shine Systems RO Foam Pad Orange - полировальный круг мягкий оранжевый, 155 мм;2;images/782415094322_1.jpg|images/782415094322_2.jpg;https://static.tildacdn.com/stor3437-6139-4139-b737-663131373036/64820211.jpg|https://static.tildacdn.com/stor3261-3338-4463-a164-636538646131/95328963.jpg
840132268972;Shine Systems RO Foam Pad Orange - полировальный круг мягкий оранжевый, 75 мм;2;images/840132268972_1.jpg|images/840132268972_2.jpg;https://static.tildacdn.com/stor3965-6431-4561-b266-626139643863/13740774.jpg|https://static.tildacdn.com/stor6363-6565-4736-b461-396339316239/10040553.jpg
825511527962;Shine Systems RO Foam Pad Yellow - полировальный круг полутвердый желтый, 130 мм;2;images/825511527962_1.jpg|images/825511527962_2.jpg;https://static.tildacdn.com/stor3834-6334-4735-b161-343939626564/23774463.jpg|https://static.tildacdn.com/stor3066-3063-4530-a566-613437663132/43557619.jpg
215506236212;Shine Systems RO Foam Pad Yellow - полировальный круг полутвердый желтый, 155 мм;2;images/215506236212_1.jpg|images/215506236212_2.jpg;https://static.tildacdn.com/stor3938-3130-4065-b037-353263666362/95652384.jpg|https://static.tildacdn.com/stor6533-3266-4964-b932-626662643830/18517252.jpg
492206811592;Shine Systems RO Foam Pad Yellow - полировальный круг полутвердый желтый, 75 мм;2;images/492206811592_1.jpg|images/492206811592_2.jpg;https://static.tildacdn.com/stor6262-6234-4664-b962-373234346537/93384506.jpg|https://static.tildacdn.com/stor3935-3537-4433-b137-626465373336/13022647.jpg
534497692322;Shine Systems Stripy Wool Pad - полировальный круг из стриженого меха, 130 мм;2;images/534497692322_1.jpg|images/534497692322_2.jpg;https://static.tildacdn.com/stor3734-6433-4630-b964-343762303333/26147394.jpg|https://static.tildacdn.com/stor6233-3763-4236-a634-383231633533/44279796.jpg
492684948922;Shine Systems Stripy Wool Pad - полировальный круг из стриженого меха, 155 мм;2;images/492684948922_1.jpg|images/492684948922_2.jpg;https://static.tildacdn.com/stor6636-3638-4639-a438-623865623230/86655308.jpg|https://static.tildacdn.com/stor6565-3035-4863-b437-363361666433/23640555.jpg
821556136492;Shine Systems Stripy Wool Pad - полировальный круг из стриженого меха, 75 мм;2;images/821556136492_1.jpg|images/821556136492_2.jpg;https://static.tildacdn.com/stor6166-3361-4861-a635-626563363662/89883896.jpg|https://static.tildacdn.com/stor3737-6538-4638-a439-656166333332/70748749.jpg
737258182992;Shine Systems Unicorn Wool Pad - полировальный круг из цветного меха, 130 мм;2;images/737258182992_1.jpg|images/737258182992_2.jpg;https://static.tildacdn.com/stor3864-6632-4537-a433-623233376665/45618485.jpg|https://static.tildacdn.com/stor3563-6433-4136-a437-303361313234/65850735.jpg
498531972742;Shine Systems Yellow Wool Pad - полировальный круг из желтого меха, 130 мм;3;images/498531972742_1.jpg|images/498531972742_2.jpg|images/498531972742_3.jpg;https://static.tildacdn.com/stor3765-6139-4563-a133-663461653132/37993758.jpg|https://static.tildacdn.com/stor3634-3133-4837-b837-396462313337/90733686.jpg|https://static.tildacdn.com/stor6139-3937-4736-a134-383939383764/82067801.jpg
690501493462;Shine Systems Yellow Wool Pad - полировальный круг из желтого меха, 155 мм;3;images/690501493462_1.jpg|images/690501493462_2.jpg|images/690501493462_3.jpg;https://static.tildacdn.com/stor6236-3231-4561-b035-353032366239/45999090.jpg|https://static.tildacdn.com/stor6162-3230-4638-a666-663038366234/73973580.jpg|https://static.tildacdn.com/stor6434-3632-4437-a531-346131303066/72864613.jpg
990611498862;Shine Systems Backing pad 125DA - подложка для эксцентриковой машинки, 125 мм;3;images/990611498862_1.jpg|images/990611498862_2.jpg|images/990611498862_3.jpg;https://static.tildacdn.com/stor3963-6336-4361-b331-653461386534/42269675.jpg|https://static.tildacdn.com/stor3936-6237-4538-a662-656436376666/89154873.jpg|https://static.tildacdn.com/stor3037-6132-4366-a161-303331623332/63079870.jpg
677696988942;Shine Systems Backing pad 125RO - подложка для ротационной машинки, 125 мм;3;images/677696988942_1.jpg|images/677696988942_2.jpg|images/677696988942_3.jpg;https://static.tildacdn.com/stor3864-3664-4131-b036-623066393934/54129743.jpg|https://static.tildacdn.com/stor3334-6161-4262-b661-666334383966/15111071.jpg|https://static.tildacdn.com/stor3530-3965-4261-b561-363633663333/93617933.jpg
591679956392;Shine Systems Backing pad 150DA - подложка для эксцентриковой машинки, 150 мм;3;images/591679956392_1.jpg|images/591679956392_2.jpg|images/591679956392_3.jpg;https://static.tildacdn.com/stor6430-3535-4634-b331-643962633563/71779745.jpg|https://static.tildacdn.com/stor3132-6337-4633-b366-323630333761/10953930.jpg|https://static.tildacdn.com/stor3566-3535-4935-b831-336234613730/97522154.jpg
461835862982;Shine Systems Backing pad 150RO - подложка для ротационной машинки, 150 мм;3;images/461835862982_1.jpg|images/461835862982_2.jpg|images/461835862982_3.jpg;https://static.tildacdn.com/stor6232-3136-4134-b161-646335373438/83682130.jpg|https://static.tildacdn.com/stor6233-6433-4161-b238-663030313135/34571075.jpg|https://static.tildacdn.com/stor3436-3364-4561-a330-623332343030/19635382.jpg
136328178032;Shine Systems Backing pad 25RO - подложка для ротационной машинки, 25 мм;2;images/136328178032_1.jpg|images/136328178032_2.jpg;https://static.tildacdn.com/stor3836-3836-4735-a531-643462343166/78745994.jpg|https://static.tildacdn.com/stor3831-6637-4238-a361-376635623530/56794419.jpg
885887705912;Shine Systems Backing pad 50RO - подложка для ротационной машинки, 50 мм;2;images/885887705912_1.jpg|images/885887705912_2.jpg;https://static.tildacdn.com/stor3761-3162-4234-b963-306239363537/68457517.jpg|https://static.tildacdn.com/stor3835-3332-4464-a234-636461353664/74906131.jpg
122777898752;Shine Systems Backing pad 75DA - подложка для эксцентриковой машинки, 75 мм;2;images/122777898752_1.jpg|images/122777898752_2.jpg;https://static.tildacdn.com/stor3631-3862-4163-b835-333965353264/57582610.jpg|https://static.tildacdn.com/stor3433-6630-4566-a136-383237383134/78499569.jpg
752985798682;Shine Systems Backing pad 75RO - подложка для ротационной машинки, 75 мм;2;images/752985798682_1.jpg|images/752985798682_2.jpg;https://static.tildacdn.com/stor6634-3963-4565-b332-396264386230/38900360.jpg|https://static.tildacdn.com/stor6531-6635-4232-b763-636166386132/74150511.jpg
500456066572;Shine Systems Flex Back Plate RO125 - гибкая подложка для ротационной машинки 125 мм;1;images/500456066572_1.jpg;https://static.tildacdn.com/stor3833-3432-4433-b466-313435633764/17218280.jpg
865566750262;Shine Systems Flex Back Plate RO150 - гибкая подложка для ротационной машинки 150 мм;1;images/865566750262_1.jpg;https://static.tildacdn.com/stor3936-6533-4138-a133-366666363836/73999065.jpg
933051031062;Shine Systems Buffing Towel - микрофибра для располировки составов 40*40см;3;images/933051031062_1.jpg|images/933051031062_2.jpg|images/933051031062_3.jpg;https://static.tildacdn.com/stor6364-3666-4334-b561-613030313939/99785818.jpg|https://static.tildacdn.com/stor3338-6466-4630-a265-383062393137/75267916.jpg|https://static.tildacdn.com/stor6661-3933-4563-b632-323931346162/92532575.jpg
916589483682;Shine Systems Easy Dry Double Max - двуслойная микрофибра для сушки кузова 50*80см, 1200гр/м2;4;images/916589483682_1.jpg|images/916589483682_2.jpg|images/916589483682_3.jpg|images/916589483682_4.jpg;https://static.tildacdn.com/stor3931-6566-4466-b935-396566306461/67734869.jpg|https://static.tildacdn.com/stor3737-3030-4139-b661-386330656634/60143981.jpg|https://static.tildacdn.com/stor3362-3937-4938-a130-356530653138/15293780.jpg|https://static.tildacdn.com/stor3431-6530-4161-a561-323165353062/89984378.jpg
230866577372;Shine Systems Easy Dry Towel - супервпитывающая микрофибра для сушки кузова 50*60см, 600гр/м2;4;images/230866577372_1.jpg|images/230866577372_2.jpg|images/230866577372_3.jpg|images/230866577372_4.jpg;https://static.tildacdn.com/stor3235-3265-4163-a636-316633333936/56294468.jpg|https://static.tildacdn.com/stor6338-3262-4961-b039-306238613538/38446611.jpg|https://static.tildacdn.com/stor3031-3337-4135-b034-613337313937/29288051.jpg|https://static.tildacdn.com/stor3563-6530-4537-a432-613365366536/28199684.jpg
875214558372;Shine Systems Edgeless Towel Blue – универсальная микрофибра без оверлока 40*40см, 400гр/м2, голубая;5;images/875214558372_1.jpg|images/875214558372_2.jpg|images/875214558372_3.jpg|images/875214558372_4.jpg|images/875214558372_5.jpg;https://static.tildacdn.com/stor6332-3235-4662-a161-633664373233/95087349.jpg|https://static.tildacdn.com/stor3430-3536-4631-a232-393865646664/44850388.jpg|https://static.tildacdn.com/stor3161-3138-4530-a665-353338373666/13876392.jpg|https://static.tildacdn.com/stor3661-3633-4365-a534-393635633061/58302757.jpg|https://static.tildacdn.com/stor3537-6233-4437-b061-393563343062/15597470.jpg
